cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral_b|no_salary|both,neutral_b,no_salary,both,3,A,L,p3_B_2022_loser,p3_A_2022_both,0,2,ok,1.0,0,0,5.144221744469598e-05,0.9999485577825553,971,1,False,gpt-4o-mini-2024-07-18,,2,e0974e428df74c2b65574bb6
neutral_b|no_salary|both,neutral_b,no_salary,both,3,A,W,p3_A_2022_both,p3_B_2022_loser,0,1,ok,1.0,0,1,0.9999999123575085,0.9999999123575085,971,1,False,gpt-4o-mini-2024-07-18,,1,46853a507939cc82b6ee161a
neutral_b|no_salary|both,neutral_b,no_salary,both,5,A,L,p5_B_2022_loser,p5_A_2022_both,0,2,ok,1.0,0,0,3.5356257528032616e-05,0.999964643742472,1122,1,False,gpt-4o-mini-2024-07-18,,2,67aafdf4a5d055c84c201131
neutral_b|no_salary|both,neutral_b,no_salary,both,1,A,W,p1_A_2022_both,p1_B_2022_loser,0,1,ok,1.0,0,1,0.999997438718515,0.999997438718515,846,1,False,gpt-4o-mini-2024-07-18,,1,669d61244eef03f667144ec2
neutral_b|no_salary|both,neutral_b,no_salary,both,6,B,W,p6_B_2022_both,p6_A_2022_loser,0,1,ok,1.0,0,1,0.999998629043345,0.999998629043345,746,1,False,gpt-4o-mini-2024-07-18,,1,1d50674df4f84c2c5bb0f05b
neutral_b|no_salary|both,neutral_b,no_salary,both,4,B,W,p4_B_2022_both,p4_A_2022_loser,0,1,ok,1.0,0,1,0.9999989322969233,0.9999989322969233,853,1,False,gpt-4o-mini-2024-07-18,,1,563044ca8f332ad8c7d60ab0
neutral_b|no_salary|both,neutral_b,no_salary,both,7,A,W,p7_A_2022_both,p7_B_2022_loser,0,1,ok,1.0,0,1,0.9999999865595903,0.9999999865595903,582,1,False,gpt-4o-mini-2024-07-18,,1,ded6e17e110ab08c8eaccca4
neutral_b|no_salary|both,neutral_b,no_salary,both,6,B,L,p6_A_2022_loser,p6_B_2022_both,0,2,ok,1.0,0,0,0.0003353500541886036,0.9996646499458114,746,1,False,gpt-4o-mini-2024-07-18,,2,e6649ac1479ad79c879e9da9
neutral_b|no_salary|both,neutral_b,no_salary,both,7,A,L,p7_B_2022_loser,p7_A_2022_both,0,2,ok,1.0,0,0,1.444980317078884e-07,0.9999998555019682,582,1,False,gpt-4o-mini-2024-07-18,,2,f7cda32753d90e8e126b1218
neutral_b|full|both,neutral_b,full,both,102,A,L,p102_B_2022_loser,p102_A_2022_both,0,2,ok,1.0,0,0,2.2603252742033343e-06,0.9999977396747258,706,1,False,gpt-4o-mini-2024-07-18,,2,47db3a698761bd2610c583bc
neutral_b|no_salary|both,neutral_b,no_salary,both,8,B,W,p8_B_2022_both,p8_A_2022_loser,0,1,ok,1.0,0,1,0.9999999778405106,0.9999999778405106,702,1,False,gpt-4o-mini-2024-07-18,,1,f504f698c4b6ebd69260411c
neutral_b|no_salary|both,neutral_b,no_salary,both,5,A,W,p5_A_2022_both,p5_B_2022_loser,0,1,ok,1.0,0,1,0.9999999804443193,0.9999999804443193,1122,1,False,gpt-4o-mini-2024-07-18,,1,993934d467f03cca7ff19dec
neutral_b|no_salary|both,neutral_b,no_salary,both,8,B,L,p8_A_2022_loser,p8_B_2022_both,0,1,ok,0.0,0,1,0.9990889485983344,0.0009110514016655857,702,1,False,gpt-4o-mini-2024-07-18,,1,ded986137e4232bfea431e1c
neutral_b|full|both,neutral_b,full,both,103,B,L,p103_A_2022_loser,p103_B_2022_both,0,2,ok,1.0,0,0,0.001032231018028039,0.9989677689819719,1264,1,False,gpt-4o-mini-2024-07-18,,2,d03116bac5c6e2156c8d046d
neutral_b|no_salary|both,neutral_b,no_salary,both,12,A,W,p12_A_2022_both,p12_B_2022_loser,0,1,ok,1.0,0,1,0.9999869928752253,0.9999869928752253,636,1,False,gpt-4o-mini-2024-07-18,,1,243efe7ec6093b81cabe11f8
neutral_b|no_salary|both,neutral_b,no_salary,both,11,B,W,p11_B_2022_both,p11_A_2022_loser,0,1,ok,1.0,0,1,0.9999999123575085,0.9999999123575085,716,1,False,gpt-4o-mini-2024-07-18,,1,a9cd67b4c51ff0a572edf21d
neutral_b|no_salary|both,neutral_b,no_salary,both,10,A,W,p10_A_2022_both,p10_B_2022_loser,0,1,ok,1.0,0,1,0.9999945777825671,0.9999945777825671,541,1,False,gpt-4o-mini-2024-07-18,,1,5084924267f3643df09943c9
neutral_b|no_salary|both,neutral_b,no_salary,both,4,B,L,p4_A_2022_loser,p4_B_2022_both,0,1,ok,0.0,0,1,0.6791787056691698,0.3208212943308302,853,1,False,gpt-4o-mini-2024-07-18,,1,0746e1a04e0fa105a2222e83
neutral_b|no_salary|both,neutral_b,no_salary,both,11,B,L,p11_A_2022_loser,p11_B_2022_both,0,2,ok,1.0,0,0,0.0006263341414588029,0.9993736658585411,716,1,False,gpt-4o-mini-2024-07-18,,2,c524180efc4e6d4b8981cec1
neutral_b|no_salary|both,neutral_b,no_salary,both,13,B,L,p13_A_2022_loser,p13_B_2022_both,0,2,ok,1.0,0,0,8.481104769395558e-05,0.999915188952306,649,1,False,gpt-4o-mini-2024-07-18,,2,ac0534c06ebc3f281b9ad72e
neutral_b|no_salary|both,neutral_b,no_salary,both,15,B,L,p15_A_2022_loser,p15_B_2022_both,0,2,ok,1.0,0,0,0.00017952802200222974,0.9998204719779977,626,1,False,gpt-4o-mini-2024-07-18,,2,41da4cefe3a148127c8e1337
neutral_b|no_salary|both,neutral_b,no_salary,both,12,A,L,p12_B_2022_loser,p12_A_2022_both,0,2,ok,1.0,0,0,0.000804086001803591,0.9991959139981964,636,1,False,gpt-4o-mini-2024-07-18,,2,08bede8994b98ef248e13822
neutral_b|no_salary|both,neutral_b,no_salary,both,10,A,L,p10_B_2022_loser,p10_A_2022_both,0,2,ok,1.0,0,0,8.31527990378713e-07,0.9999991684720096,541,1,False,gpt-4o-mini-2024-07-18,,2,162e9e94c4096defa5c051ec
neutral_b|no_salary|both,neutral_b,no_salary,both,16,A,W,p16_A_2022_both,p16_B_2022_loser,0,1,ok,1.0,0,1,0.9999998362622821,0.9999998362622821,1112,1,False,gpt-4o-mini-2024-07-18,,1,cb6cdb911c8f733dc042d6a8
neutral_b|no_salary|both,neutral_b,no_salary,both,13,B,W,p13_B_2022_both,p13_A_2022_loser,0,1,ok,1.0,0,1,0.9999945777825671,0.9999945777825671,649,1,False,gpt-4o-mini-2024-07-18,,1,03d2b927cad4072f3d327e71
neutral_b|no_salary|both,neutral_b,no_salary,both,17,B,W,p17_B_2022_both,p17_A_2022_loser,0,1,ok,1.0,0,1,0.9999999123575085,0.9999999123575085,878,1,False,gpt-4o-mini-2024-07-18,,1,d9d2dd750a9fef828089a953
neutral_b|no_salary|both,neutral_b,no_salary,both,15,B,W,p15_B_2022_both,p15_A_2022_loser,0,1,ok,1.0,0,1,0.999999974890009,0.999999974890009,626,1,False,gpt-4o-mini-2024-07-18,,1,77010f3680b66bdcbbb441c8
neutral_b|no_salary|both,neutral_b,no_salary,both,18,A,L,p18_B_2022_loser,p18_A_2022_both,0,2,ok,1.0,0,0,0.0002034270609875745,0.9997965729390125,502,1,False,gpt-4o-mini-2024-07-18,,2,6365c8824a69bf56e97e7d50
neutral_b|no_salary|both,neutral_b,no_salary,both,2,B,L,p2_A_2022_loser,p2_B_2022_both,0,2,ok,1.0,0,0,0.0002034270609875745,0.9997965729390125,845,1,False,gpt-4o-mini-2024-07-18,,2,a404be7f11298091c4f92aed
neutral_b|no_salary|both,neutral_b,no_salary,both,18,A,W,p18_A_2022_both,p18_B_2022_loser,0,1,ok,1.0,0,1,0.9999995549151272,0.9999995549151272,502,1,False,gpt-4o-mini-2024-07-18,,1,03225c89e703c623836ee712
neutral_b|no_salary|both,neutral_b,no_salary,both,14,A,W,p14_A_2022_both,p14_B_2022_loser,0,1,ok,1.0,0,1,0.9999921107349486,0.9999921107349486,798,1,False,gpt-4o-mini-2024-07-18,,1,4627d28ccc0af6eff0ced15a
neutral_b|no_salary|both,neutral_b,no_salary,both,17,B,L,p17_A_2022_loser,p17_B_2022_both,0,2,ok,1.0,0,0,0.00970847538909321,0.9902915246109067,878,1,False,gpt-4o-mini-2024-07-18,,2,4cea1465fc1f70dad0d758d1
neutral_b|no_salary|both,neutral_b,no_salary,both,19,B,W,p19_B_2022_both,p19_A_2022_loser,0,1,ok,1.0,0,1,0.9999999865595903,0.9999999865595903,866,1,False,gpt-4o-mini-2024-07-18,,1,60eed21b3c72c591b3d66a1e
neutral_b|no_salary|both,neutral_b,no_salary,both,20,A,W,p20_A_2022_both,p20_B_2022_loser,0,1,ok,1.0,0,1,0.999988521231025,0.999988521231025,594,1,False,gpt-4o-mini-2024-07-18,,1,75f52495d946ad5d9535b76b
neutral_b|no_salary|both,neutral_b,no_salary,both,22,A,W,p22_A_2022_both,p22_B_2022_loser,0,1,ok,1.0,0,1,0.9999999827421723,0.9999999827421723,861,1,False,gpt-4o-mini-2024-07-18,,1,758cd2514687e2fe0b4580a5
neutral_b|no_salary|both,neutral_b,no_salary,both,19,B,L,p19_A_2022_loser,p19_B_2022_both,0,2,ok,1.0,0,0,0.02931222788947056,0.9706877721105295,866,1,False,gpt-4o-mini-2024-07-18,,2,feb0fc03a299a2771a49e551
neutral_b|no_salary|both,neutral_b,no_salary,both,23,B,W,p23_B_2022_both,p23_A_2022_loser,0,1,ok,1.0,0,1,0.999999974890009,0.999999974890009,513,1,False,gpt-4o-mini-2024-07-18,,1,64339fc4b8607a208de21431
neutral_b|no_salary|both,neutral_b,no_salary,both,14,A,L,p14_B_2022_loser,p14_A_2022_both,0,2,ok,1.0,0,0,0.07585818263281055,0.9241418173671895,798,1,False,gpt-4o-mini-2024-07-18,,2,8a41b0486a328dff76eb9430
neutral_b|no_salary|both,neutral_b,no_salary,both,23,B,L,p23_A_2022_loser,p23_B_2022_both,0,2,ok,1.0,0,0,0.00012339462766699962,0.999876605372333,513,1,False,gpt-4o-mini-2024-07-18,,2,6a85cb455c691b27fc580e38
neutral_b|no_salary|both,neutral_b,no_salary,both,20,A,L,p20_B_2022_loser,p20_A_2022_both,0,1,ok,0.0,0,1,0.9770226322225539,0.02297736777744608,594,1,False,gpt-4o-mini-2024-07-18,,1,15311364d79b1c87f7bcb4a3
neutral_b|no_salary|both,neutral_b,no_salary,both,24,A,L,p24_B_2022_loser,p24_A_2022_both,0,2,ok,1.0,0,0,1.892514738127224e-05,0.9999810748526188,730,1,False,gpt-4o-mini-2024-07-18,,2,ece8ee06beeb26b87233ca20
neutral_b|no_salary|both,neutral_b,no_salary,both,22,A,L,p22_B_2022_loser,p22_A_2022_both,0,2,ok,1.0,0,0,1.637377179507321e-07,0.9999998362622821,861,1,False,gpt-4o-mini-2024-07-18,,2,e10a64ca6aa95f97c72623ee
neutral_b|no_salary|both,neutral_b,no_salary,both,26,A,L,p26_B_2022_loser,p26_A_2022_both,0,2,ok,1.0,0,0,8.481104769395558e-05,0.999915188952306,649,1,False,gpt-4o-mini-2024-07-18,,2,d9d18ea5f40496c3204f1681
neutral_b|no_salary|both,neutral_b,no_salary,both,25,B,W,p25_B_2022_both,p25_A_2022_loser,0,1,ok,1.0,0,1,0.99951214278598,0.99951214278598,725,1,False,gpt-4o-mini-2024-07-18,,1,08efa33ef1383bfe42a163f1
neutral_b|no_salary|both,neutral_b,no_salary,both,27,B,W,p27_B_2022_both,p27_A_2022_loser,0,1,ok,1.0,0,1,0.9980732656706854,0.9980732656706854,759,1,False,gpt-4o-mini-2024-07-18,,1,27953c2adaa62f988d4543b9
neutral_b|no_salary|both,neutral_b,no_salary,both,21,B,L,p21_A_2022_loser,p21_B_2022_both,0,2,ok,1.0,0,0,0.00023050667746147194,0.9997694933225385,1108,1,False,gpt-4o-mini-2024-07-18,,2,1b3f67a8f0272aa3871e8514
neutral_b|no_salary|both,neutral_b,no_salary,both,28,A,W,p28_A_2022_both,p28_B_2022_loser,0,1,ok,1.0,0,1,0.9999999827421723,0.9999999827421723,765,1,False,gpt-4o-mini-2024-07-18,,1,db1a8e135db7c926958a7912
neutral_b|no_salary|both,neutral_b,no_salary,both,21,B,W,p21_B_2022_both,p21_A_2022_loser,0,1,ok,1.0,0,1,0.9999999586006244,0.9999999586006244,1108,1,False,gpt-4o-mini-2024-07-18,,1,04dde630e4489b5eafc69ef4
neutral_b|no_salary|both,neutral_b,no_salary,both,28,A,L,p28_B_2022_loser,p28_A_2022_both,0,2,ok,1.0,0,0,0.00037998455641741793,0.9996200154435826,765,1,False,gpt-4o-mini-2024-07-18,,2,8f113fce8c6e55c612ee5648
neutral_b|no_salary|both,neutral_b,no_salary,both,27,B,L,p27_A_2022_loser,p27_B_2022_both,0,2,ok,1.0,0,0,1.6701415113938837e-05,0.9999832985848861,759,1,False,gpt-4o-mini-2024-07-18,,2,7463a01eb38bccb2d4568c91
neutral_b|no_salary|both,neutral_b,no_salary,both,24,A,W,p24_A_2022_both,p24_B_2022_loser,0,1,ok,1.0,0,1,0.9999984465026855,0.9999984465026855,730,1,False,gpt-4o-mini-2024-07-18,,1,25226bbcef9907d4eb360fe1
neutral_b|no_salary|both,neutral_b,no_salary,both,29,B,W,p29_B_2022_both,p29_A_2022_loser,0,1,ok,1.0,0,1,0.9999999778405106,0.9999999778405106,1006,1,False,gpt-4o-mini-2024-07-18,,1,265a40f6ae453dff161e3da4
neutral_b|no_salary|both,neutral_b,no_salary,both,31,B,W,p31_B_2022_both,p31_A_2022_loser,0,2,ok,0.0,0,0,0.22270014398423357,0.22270014398423357,784,1,False,gpt-4o-mini-2024-07-18,,2,fcebbca2562814b613245436
neutral_b|no_salary|both,neutral_b,no_salary,both,31,B,L,p31_A_2022_loser,p31_B_2022_both,0,1,ok,0.0,0,1,0.9914225143407716,0.008577485659228445,784,1,False,gpt-4o-mini-2024-07-18,,1,fa445e232a63613284dccbd4
neutral_b|no_salary|both,neutral_b,no_salary,both,32,A,W,p32_A_2022_both,p32_B_2022_loser,0,1,ok,1.0,0,1,0.9996646499458114,0.9996646499458114,767,1,False,gpt-4o-mini-2024-07-18,,1,acc0cf2ffaab833113af13a7
neutral_b|no_salary|both,neutral_b,no_salary,both,26,A,W,p26_A_2022_both,p26_B_2022_loser,0,1,ok,1.0,0,1,0.999999057755336,0.999999057755336,649,1,False,gpt-4o-mini-2024-07-18,,1,98c7ecc95c81a530b932e9b0
neutral_b|no_salary|both,neutral_b,no_salary,both,16,A,L,p16_B_2022_loser,p16_A_2022_both,0,2,ok,1.0,0,0,0.26894141551050293,0.731058584489497,1112,1,False,gpt-4o-mini-2024-07-18,,2,8343607efb080c14e0238aab
neutral_b|no_salary|both,neutral_b,no_salary,both,25,B,L,p25_A_2022_loser,p25_B_2022_both,0,2,ok,1.0,0,0,1.4738976032926566e-05,0.9999852610239671,725,1,False,gpt-4o-mini-2024-07-18,,2,6bc45d5bbf3db089d7cb4dba
neutral_b|no_salary|both,neutral_b,no_salary,both,33,B,W,p33_B_2022_both,p33_A_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,879,1,False,gpt-4o-mini-2024-07-18,,1,d26689cdea5aa8f8056e0e2e
neutral_b|no_salary|both,neutral_b,no_salary,both,34,A,W,p34_A_2022_both,p34_B_2022_loser,0,1,ok,1.0,0,1,0.9999996533672291,0.9999996533672291,732,1,False,gpt-4o-mini-2024-07-18,,1,4b4a471b5373a1db11f2609a
neutral_b|no_salary|both,neutral_b,no_salary,both,30,A,W,p30_A_2022_both,p30_B_2022_loser,0,1,ok,1.0,0,1,0.9999999847700205,0.9999999847700205,607,1,False,gpt-4o-mini-2024-07-18,,1,17644bf96f1ecebcd4f7d47d
neutral_b|no_salary|both,neutral_b,no_salary,both,29,B,L,p29_A_2022_loser,p29_B_2022_both,0,2,ok,1.0,0,0,0.0004878572140199689,0.99951214278598,1006,1,False,gpt-4o-mini-2024-07-18,,2,154f5d775267fecf999818a6
neutral_b|no_salary|both,neutral_b,no_salary,both,34,A,L,p34_B_2022_loser,p34_A_2022_both,0,2,ok,1.0,0,0,2.4300230936537083e-05,0.9999756997690634,732,1,False,gpt-4o-mini-2024-07-18,,2,a1757e46d72d5241be79af52
neutral_b|no_salary|both,neutral_b,no_salary,both,36,A,W,p36_A_2022_both,p36_B_2022_loser,0,1,ok,1.0,0,1,0.9999992661791398,0.9999992661791398,694,1,False,gpt-4o-mini-2024-07-18,,1,5d9fbce2af1ba74cd7134b85
neutral_b|no_salary|both,neutral_b,no_salary,both,37,B,W,p37_B_2022_both,p37_A_2022_loser,0,1,ok,1.0,0,1,0.9525741246345829,0.9525741246345829,591,1,False,gpt-4o-mini-2024-07-18,,1,fd75f6de0ed0dd0c0ac89afd
neutral_b|no_salary|both,neutral_b,no_salary,both,35,B,W,p35_B_2022_both,p35_A_2022_loser,0,1,ok,1.0,0,1,0.9999977396747258,0.9999977396747258,633,1,False,gpt-4o-mini-2024-07-18,,1,ff3d4d0afe5802dc22353f9f
neutral_b|no_salary|both,neutral_b,no_salary,both,30,A,L,p30_B_2022_loser,p30_A_2022_both,0,2,ok,1.0,0,0,7.194132978569833e-09,0.999999992805867,607,1,False,gpt-4o-mini-2024-07-18,,2,be4ac036c6f522679a2e1534
neutral_b|no_salary|both,neutral_b,no_salary,both,36,A,L,p36_B_2022_loser,p36_A_2022_both,0,2,ok,1.0,0,0,0.2689414330889797,0.7310585669110203,694,1,False,gpt-4o-mini-2024-07-18,,2,7c11d0386bfbd4307ce1829d
neutral_b|no_salary|both,neutral_b,no_salary,both,38,A,L,p38_B_2022_loser,p38_A_2022_both,0,2,ok,1.0,0,0,1.1478768974997603e-05,0.999988521231025,594,1,False,gpt-4o-mini-2024-07-18,,2,f9aeb42f0c0e9bce0d6673bf
neutral_b|no_salary|both,neutral_b,no_salary,both,39,B,W,p39_B_2022_both,p39_A_2022_loser,0,1,ok,1.0,0,1,0.9999998555019682,0.9999998555019682,1088,1,False,gpt-4o-mini-2024-07-18,,1,a81407f0e5a3cd8eb66f956e
neutral_b|no_salary|both,neutral_b,no_salary,both,32,A,L,p32_B_2022_loser,p32_A_2022_both,0,1,ok,0.0,0,1,0.8807970904940926,0.1192029095059074,767,1,False,gpt-4o-mini-2024-07-18,,1,620e1413f682882ea9eab0ed
neutral_b|no_salary|both,neutral_b,no_salary,both,33,B,L,p33_A_2022_loser,p33_B_2022_both,0,2,ok,1.0,0,0,3.5356257528032616e-05,0.999964643742472,879,1,False,gpt-4o-mini-2024-07-18,,2,d14fc4d1337d8e483b5f9338
neutral_b|no_salary|both,neutral_b,no_salary,both,35,B,L,p35_A_2022_loser,p35_B_2022_both,0,2,ok,1.0,0,0,0.00591106910524577,0.9940889308947543,633,1,False,gpt-4o-mini-2024-07-18,,2,615bf47cadbd96fb83fe22a8
neutral_b|no_salary|both,neutral_b,no_salary,both,37,B,L,p37_A_2022_loser,p37_B_2022_both,0,2,ok,1.0,0,0,0.3775406617944891,0.6224593382055109,591,1,False,gpt-4o-mini-2024-07-18,,2,3f748cacb16e5945a6992bcd
neutral_b|no_salary|both,neutral_b,no_salary,both,39,B,L,p39_A_2022_loser,p39_B_2022_both,0,2,ok,1.0,0,0,7.484619712816325e-05,0.9999251538028718,1088,1,False,gpt-4o-mini-2024-07-18,,2,727ef154bd08cc3137f162d0
neutral_b|no_salary|both,neutral_b,no_salary,both,38,A,W,p38_A_2022_both,p38_B_2022_loser,0,1,ok,1.0,0,1,0.9999999928058669,0.9999999928058669,594,1,False,gpt-4o-mini-2024-07-18,,1,3da4989e119633a6baed5f71
neutral_b|no_salary|both,neutral_b,no_salary,both,42,B,L,p42_A_2022_loser,p42_B_2022_both,0,2,ok,1.0,0,0,0.037326883863690125,0.9626731161363099,767,1,False,gpt-4o-mini-2024-07-18,,2,767808e23a6893ecebe6e462
neutral_b|no_salary|both,neutral_b,no_salary,both,43,A,L,p43_B_2022_loser,p43_A_2022_both,0,1,ok,0.0,0,1,0.9046505299595162,0.09534947004048377,699,1,False,gpt-4o-mini-2024-07-18,,1,058016cf0d9dcd3d86fca4ef
neutral_b|no_salary|both,neutral_b,no_salary,both,44,B,L,p44_A_2022_loser,p44_B_2022_both,0,2,ok,1.0,0,0,7.582560422162384e-10,0.999999999241744,410,1,False,gpt-4o-mini-2024-07-18,,2,ed34cbc60757d4cfe0f795fe
neutral_b|no_salary|both,neutral_b,no_salary,both,40,A,L,p40_B_2022_loser,p40_A_2022_both,0,1,ok,0.0,0,1,0.6791787056691698,0.3208212943308302,867,1,False,gpt-4o-mini-2024-07-18,,1,43b32acc7709de6dcbac746b
neutral_b|no_salary|both,neutral_b,no_salary,both,42,B,W,p42_B_2022_both,p42_A_2022_loser,0,1,ok,1.0,0,1,0.999999694097641,0.999999694097641,767,1,False,gpt-4o-mini-2024-07-18,,1,5c590031ab1d69cd595552f9
neutral_b|no_salary|both,neutral_b,no_salary,both,46,B,L,p46_A_2022_loser,p46_B_2022_both,0,1,ok,0.0,0,1,0.9241418241572634,0.07585817584273657,701,1,False,gpt-4o-mini-2024-07-18,,1,821ea569dcc2584b3a39777a
neutral_b|no_salary|both,neutral_b,no_salary,both,47,A,W,p47_A_2022_both,p47_B_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,584,1,False,gpt-4o-mini-2024-07-18,,1,fc8958236385846d834ec565
neutral_b|no_salary|both,neutral_b,no_salary,both,46,B,W,p46_B_2022_both,p46_A_2022_loser,0,1,ok,1.0,0,1,0.999998629043345,0.999998629043345,701,1,False,gpt-4o-mini-2024-07-18,,1,e513b3f3d8fa69e579d61391
neutral_b|no_salary|both,neutral_b,no_salary,both,44,B,W,p44_B_2022_both,p44_A_2022_loser,0,1,ok,1.0,0,1,0.9999999999740539,0.9999999999740539,410,1,False,gpt-4o-mini-2024-07-18,,1,c94e0262e3ea6181d22bd482
neutral_b|no_salary|both,neutral_b,no_salary,both,40,A,W,p40_A_2022_both,p40_B_2022_loser,0,1,ok,1.0,0,1,0.9999999778405106,0.9999999778405106,867,1,False,gpt-4o-mini-2024-07-18,,1,4e6541905a1ded0c8ef50ffe
neutral_b|no_salary|both,neutral_b,no_salary,both,48,B,W,p48_B_2022_both,p48_A_2022_loser,0,1,ok,1.0,0,1,0.9999251538028718,0.9999251538028718,633,1,False,gpt-4o-mini-2024-07-18,,1,ebc307961daa5e5a3b93563e
neutral_b|no_salary|both,neutral_b,no_salary,both,48,B,L,p48_A_2022_loser,p48_B_2022_both,0,1,ok,0.0,0,1,0.9980732656706854,0.0019267343293145611,633,1,False,gpt-4o-mini-2024-07-18,,1,b802c10ef10ca44b89e9dd21
neutral_b|no_salary|both,neutral_b,no_salary,both,45,A,W,p45_A_2022_both,p45_B_2022_loser,0,1,ok,1.0,0,1,0.9999999468421502,0.9999999468421502,601,1,False,gpt-4o-mini-2024-07-18,,1,823c06ccfb179fdc5d9d61b8
neutral_b|no_salary|both,neutral_b,no_salary,both,43,A,W,p43_A_2022_both,p43_B_2022_loser,0,1,ok,1.0,0,1,0.9999756997690634,0.9999756997690634,699,1,False,gpt-4o-mini-2024-07-18,,1,8c98517d23e41fcc42a72333
neutral_b|no_salary|both,neutral_b,no_salary,both,50,B,W,p50_B_2022_both,p50_A_2022_loser,0,1,ok,1.0,0,1,0.9999999586006244,0.9999999586006244,507,1,False,gpt-4o-mini-2024-07-18,,1,dd21a379695aeedbec487728
neutral_b|no_salary|both,neutral_b,no_salary,both,45,A,L,p45_B_2022_loser,p45_A_2022_both,0,2,ok,1.0,0,0,1.2098660619383578e-06,0.9999987901339381,601,1,False,gpt-4o-mini-2024-07-18,,2,9f69d6d06626f65f77da0648
neutral_b|no_salary|both,neutral_b,no_salary,both,51,A,L,p51_B_2022_loser,p51_A_2022_both,0,2,ok,1.0,0,0,0.00023050667746147194,0.9997694933225385,874,1,False,gpt-4o-mini-2024-07-18,,2,4f9feb6c7dd8894ce5867f42
neutral_b|no_salary|both,neutral_b,no_salary,both,49,A,W,p49_A_2022_both,p49_B_2022_loser,0,1,ok,1.0,0,1,0.9999984465026855,0.9999984465026855,1027,1,False,gpt-4o-mini-2024-07-18,,1,2997fbd81334911f93938cf9
neutral_b|no_salary|both,neutral_b,no_salary,both,50,B,L,p50_A_2022_loser,p50_B_2022_both,0,1,ok,0.0,0,1,0.9980732656706854,0.0019267343293145611,507,1,False,gpt-4o-mini-2024-07-18,,1,bc5858f2c86a315cd015a1f2
neutral_b|no_salary|both,neutral_b,no_salary,both,52,B,W,p52_B_2022_both,p52_A_2022_loser,0,1,ok,1.0,0,1,0.9999999006880476,0.9999999006880476,723,1,False,gpt-4o-mini-2024-07-18,,1,8672d136287241d16e3c957d
neutral_b|no_salary|both,neutral_b,no_salary,both,49,A,L,p49_B_2022_loser,p49_A_2022_both,0,2,ok,1.0,0,0,0.0024726229596571036,0.9975273770403429,1027,1,False,gpt-4o-mini-2024-07-18,,2,e26221122a2f8a0fe3874755
neutral_b|no_salary|both,neutral_b,no_salary,both,53,A,W,p53_A_2022_both,p53_B_2022_loser,0,1,ok,1.0,0,1,0.999997438718515,0.999997438718515,1011,1,False,gpt-4o-mini-2024-07-18,,1,db6fd0977bfcaabaebd8c50c
neutral_b|no_salary|both,neutral_b,no_salary,both,47,A,L,p47_B_2022_loser,p47_A_2022_both,0,2,ok,1.0,0,0,1.3709566550544279e-06,0.9999986290433449,584,1,False,gpt-4o-mini-2024-07-18,,2,96e87395b377c058b3a5ef0e
neutral_b|no_salary|both,neutral_b,no_salary,both,52,B,L,p52_A_2022_loser,p52_B_2022_both,0,2,ok,1.0,0,0,3.1201906230699086e-05,0.9999687980937693,723,1,False,gpt-4o-mini-2024-07-18,,2,00ecce28a1c92bc2c3ae8c55
neutral_b|no_salary|both,neutral_b,no_salary,both,56,B,W,p56_B_2022_both,p56_A_2022_loser,0,1,ok,1.0,0,1,0.9999994284997149,0.9999994284997149,1101,1,False,gpt-4o-mini-2024-07-18,,1,14185b6a7fbf688b5c7699d1
neutral_b|no_salary|both,neutral_b,no_salary,both,51,A,W,p51_A_2022_both,p51_B_2022_loser,0,1,ok,1.0,0,1,0.9999999677581336,0.9999999677581336,874,1,False,gpt-4o-mini-2024-07-18,,1,b44f4ee3aa13c90222c0afc5
neutral_b|no_salary|both,neutral_b,no_salary,both,54,B,L,p54_A_2022_loser,p54_B_2022_both,0,2,ok,1.0,0,0,1.1861120010657661e-08,0.99999998813888,405,1,False,gpt-4o-mini-2024-07-18,,2,6faa6429f21c606ece8dc742
neutral_b|no_salary|both,neutral_b,no_salary,both,53,A,L,p53_B_2022_loser,p53_A_2022_both,0,2,ok,1.0,0,0,0.004070137768748687,0.9959298622312514,1011,1,False,gpt-4o-mini-2024-07-18,,2,3a9013ed02f9949d1fa2cde5
neutral_b|no_salary|both,neutral_b,no_salary,both,55,A,W,p55_A_2022_both,p55_B_2022_loser,0,1,ok,1.0,0,1,0.9968273169336632,0.9968273169336632,994,1,False,gpt-4o-mini-2024-07-18,,1,3002d0806bb9714b5bb39145
neutral_b|no_salary|both,neutral_b,no_salary,both,58,B,L,p58_A_2022_loser,p58_B_2022_both,0,2,ok,1.0,0,0,0.00037998455641741793,0.9996200154435826,1221,1,False,gpt-4o-mini-2024-07-18,,2,f3cd34f34c5b74fe5b1d6047
neutral_b|no_salary|both,neutral_b,no_salary,both,57,A,L,p57_B_2022_loser,p57_A_2022_both,0,2,ok,1.0,0,0,0.004070137768748687,0.9959298622312514,898,1,False,gpt-4o-mini-2024-07-18,,2,9e4a3fe82378a493e4c2d20e
