pair_id,who,t,winner,salary,level,moves,arm
135,B,3,B,230602.19565886876,1,1,no ladder
135,A,4,B,214572.99495965586,1,2,no ladder
135,B,4,B,244684.99745191223,2,2,no ladder
135,A,5,B,216131.22613308387,1,2,no ladder
135,B,5,B,255255.47173798794,2,2,no ladder
135,A,6,B,214267.21017368272,2,2,no ladder
135,B,6,B,269068.72718234995,2,2,no ladder
135,A,7,B,221492.33229865629,2,2,no ladder
135,B,7,B,272866.7380512728,2,2,no ladder
135,A,8,B,242990.303032869,2,3,no ladder
135,B,8,B,275847.3163616541,2,2,no ladder
135,A,9,B,248714.51052764442,2,3,no ladder
135,B,9,B,282724.3673707194,2,3,no ladder
135,A,10,B,245675.91595758594,2,3,no ladder
135,B,10,B,293241.6806400883,2,3,no ladder
135,A,11,B,257639.90872535016,2,3,no ladder
135,B,11,B,311947.9696699014,2,4,no ladder
135,A,12,B,278601.3593126771,2,4,no ladder
135,B,12,B,329953.2037156437,2,4,no ladder
135,A,13,B,283004.4959949633,2,4,no ladder
135,B,13,B,351642.2246566316,2,4,no ladder
135,A,14,B,289742.91797237686,2,4,no ladder
135,B,14,B,364977.20742825675,2,4,no ladder
135,A,15,B,292290.544608232,2,4,no ladder
135,B,15,B,403514.3081063138,2,4,no ladder
135,A,16,B,323236.3732080334,2,4,no ladder
135,B,16,B,419126.30805962934,3,4,no ladder
135,A,17,B,354303.56778643973,2,4,no ladder
135,B,17,B,445727.40856046544,3,4,no ladder
135,A,18,B,376613.4130116091,2,4,no ladder
135,B,18,B,475538.20027299447,3,4,no ladder
135,A,19,B,390365.4581503578,2,4,no ladder
135,B,19,B,495682.3587226073,3,4,no ladder
135,A,20,B,413060.72698992584,1,5,no ladder
135,B,20,B,500967.4207546738,3,4,no ladder
136,A,0,A,89152.00000000001,1,0,no ladder
136,B,0,A,79200.0,0,0,no ladder
136,A,1,A,113840.57996498157,1,1,no ladder
136,B,1,A,78469.52671653507,0,0,no ladder
136,A,2,A,116850.65429851862,1,1,no ladder
136,B,2,A,79891.11478716512,0,0,no ladder
136,A,3,A,120900.91849351111,1,1,no ladder
136,B,3,A,82966.73437542927,0,0,no ladder
136,A,4,A,124765.40783904592,1,1,no ladder
136,B,4,A,82854.75580424763,0,0,no ladder
136,A,5,A,135645.95878541842,1,2,no ladder
136,B,5,A,85939.7648857607,0,0,no ladder
136,A,6,A,145702.00972326184,1,2,no ladder
136,B,6,A,90689.26581343598,0,0,no ladder
136,A,7,A,151565.8394409165,1,3,no ladder
136,B,7,A,114862.52209149882,1,1,no ladder
136,A,8,A,146845.92571712352,1,3,no ladder
136,B,8,A,131868.19238090457,2,2,no ladder
136,A,9,A,158991.34891938206,2,4,no ladder
136,B,9,A,135246.44270793098,1,3,no ladder
136,A,10,A,161050.29882795716,2,5,no ladder
136,B,10,A,137001.32789368357,1,3,no ladder
136,A,11,A,166792.45794137838,2,5,no ladder
136,B,11,A,143714.86778716822,1,3,no ladder
136,A,12,A,177663.6579616547,2,6,no ladder
136,B,12,A,142067.656495251,1,3,no ladder
136,A,13,A,195514.06886718186,2,6,no ladder
136,B,13,A,138524.95306048452,1,3,no ladder
136,A,14,A,202633.58760944303,2,7,no ladder
136,B,14,A,137526.42171992338,1,3,no ladder
136,A,15,A,209479.38959511978,3,7,no ladder
136,B,15,A,149400.55091434356,1,4,no ladder
136,A,16,A,220527.65500486025,3,7,no ladder
136,B,16,A,149211.94302929376,1,4,no ladder
136,A,17,A,228789.32283105893,3,7,no ladder
136,B,17,A,149805.88120374238,1,4,no ladder
136,A,18,A,241273.93835134184,3,7,no ladder
136,B,18,A,155152.7316811237,1,4,no ladder
136,A,19,A,249614.37154295814,3,7,no ladder
136,B,19,A,163059.5656003404,1,5,no ladder
136,A,20,A,269042.67612233886,3,7,no ladder
136,B,20,A,171746.61817865065,1,5,no ladder
137,A,0,B,153300.0,2,0,no ladder
137,B,0,B,172144.00000000003,3,0,no ladder
137,A,1,B,151869.62698485857,2,1,no ladder
137,B,1,B,178690.69656841154,3,0,no ladder
137,A,2,B,156831.7475716747,2,1,no ladder
137,B,2,B,184089.81119732387,3,0,no ladder
137,A,3,B,163601.1449657395,2,1,no ladder
137,B,3,B,204414.98505771896,1,1,no ladder
137,A,4,B,171407.76381021892,2,1,no ladder
137,B,4,B,215434.69830991144,1,2,no ladder
137,A,5,B,179494.36124906564,2,2,no ladder
137,B,5,B,217914.84399422503,1,2,no ladder
137,A,6,B,184301.16579124433,1,3,no ladder
137,B,6,B,228747.53711911282,1,2,no ladder
137,A,7,B,189999.7940967777,1,3,no ladder
137,B,7,B,251787.91223931502,1,2,no ladder
137,A,8,B,208395.04542040074,2,4,no ladder
137,B,8,B,265205.89434673236,1,2,no ladder
137,A,9,B,219974.81217497346,2,5,no ladder
137,B,9,B,277926.7876935994,3,3,no ladder
137,A,10,B,225110.9992972648,2,5,no ladder
137,B,10,B,286164.50019650225,3,3,no ladder
137,A,11,B,245834.4844835059,3,5,no ladder
137,B,11,B,295140.32319443225,3,3,no ladder
137,A,12,B,251026.88579854512,4,5,no ladder
137,B,12,B,299694.1806053955,2,4,no ladder
137,A,13,B,262934.381304028,1,6,no ladder
137,B,13,B,306302.66972749255,2,4,no ladder
137,A,14,B,272891.1578179341,1,6,no ladder
137,B,14,B,323443.7998743617,2,4,no ladder
137,A,15,B,292529.5460771268,1,6,no ladder
137,B,15,B,328270.9250117438,2,4,no ladder
137,A,16,B,303145.6917825019,2,7,no ladder
137,B,16,B,345055.82642542396,2,5,no ladder
137,A,17,B,311121.94424438966,2,7,no ladder
137,B,17,B,366695.1565215093,2,5,no ladder
137,A,18,B,305461.3914003907,2,7,no ladder
137,B,18,B,378518.29755020904,1,6,no ladder
137,A,19,B,316671.23514856945,2,8,no ladder
137,B,19,B,399664.7276662534,1,6,no ladder
137,A,20,B,324462.1629551672,1,9,no ladder
137,B,20,B,428990.0966418036,1,6,no ladder
138,A,0,A,154560.00000000003,2,0,no ladder
138,B,0,A,137100.0,1,0,no ladder
138,A,1,A,169179.8156111191,1,1,no ladder
138,B,1,A,144986.59727616655,1,0,no ladder
138,A,2,A,180846.7952888577,2,2,no ladder
138,B,2,A,140957.44568926241,1,0,no ladder
138,A,3,A,192743.83038613785,1,3,no ladder
138,B,3,A,147963.3511714397,2,0,no ladder
138,A,4,A,195738.12993867946,1,3,no ladder
138,B,4,A,160889.96631102564,2,1,no ladder
138,A,5,A,213408.58747293244,2,4,no ladder
138,B,5,A,174088.5344326518,2,2,no ladder
138,A,6,A,216525.71265711138,2,4,no ladder
138,B,6,A,180122.24017959877,2,2,no ladder
138,A,7,A,229551.84554337888,2,4,no ladder
138,B,7,A,190958.9040979326,2,3,no ladder
138,A,8,A,243891.5471001155,1,5,no ladder
138,B,8,A,197456.7289702002,2,4,no ladder
138,A,9,A,242636.73163242996,1,5,no ladder
138,B,9,A,193966.99023538484,3,4,no ladder
138,A,10,A,243730.05803783395,1,5,no ladder
138,B,10,A,206993.99675814903,3,4,no ladder
138,A,11,A,255779.66980891995,1,6,no ladder
138,B,11,A,203829.3659159743,3,4,no ladder
138,A,12,A,265000.3376034251,2,7,no ladder
138,B,12,A,213773.07293055416,4,4,no ladder
138,A,13,A,275532.1586638906,2,8,no ladder
138,B,13,A,232089.12287365604,4,4,no ladder
138,A,14,A,300104.1581585529,2,9,no ladder
138,B,14,A,244799.22907563252,4,4,no ladder
138,A,15,A,319350.1464539706,1,10,no ladder
138,B,15,A,254625.25470306523,4,4,no ladder
138,A,16,A,343915.7305959728,1,11,no ladder
138,B,16,A,267602.71688190545,3,5,no ladder
138,A,17,A,355745.7353995714,2,11,no ladder
138,B,17,A,278712.41136084235,3,5,no ladder
138,A,18,A,365617.54500989645,2,11,no ladder
138,B,18,A,308609.86807971663,2,6,no ladder
138,A,19,A,394126.38533192157,2,11,no ladder
138,B,19,A,324647.71232682274,2,6,no ladder
138,A,20,A,412860.23691694427,2,11,no ladder
138,B,20,A,339495.03662741027,2,7,no ladder
139,A,0,B,127100.0,1,0,no ladder
139,B,0,B,143024.0,2,0,no ladder
139,A,1,B,128284.51177639344,1,0,no ladder
139,B,1,B,143872.9356574618,2,0,no ladder
139,A,2,B,129273.44778563663,1,0,no ladder
139,B,2,B,147200.419395512,2,0,no ladder
139,A,3,B,133920.85434705787,1,0,no ladder
139,B,3,B,158108.99963963867,2,0,no ladder
139,A,4,B,141147.94026764628,1,0,no ladder
139,B,4,B,160639.1280715891,1,1,no ladder
139,A,5,B,149301.64867533065,1,0,no ladder
139,B,5,B,164266.0539164786,1,1,no ladder
139,A,6,B,168449.85375929484,3,1,no ladder
139,B,6,B,172514.16922507933,1,1,no ladder
139,A,7,B,181002.89430639276,3,1,no ladder
139,B,7,B,179920.6442970708,2,2,no ladder
139,A,8,B,186356.72876724636,3,1,no ladder
139,B,8,B,194638.06477113237,2,2,no ladder
139,A,9,B,203458.78496814877,3,1,no ladder
139,B,9,B,205320.0469026641,2,2,no ladder
139,A,10,B,222430.28148762838,3,1,no ladder
139,B,10,B,215111.2415107754,2,2,no ladder
139,A,11,B,234811.7193293152,2,2,no ladder
139,B,11,B,236610.0528590534,1,3,no ladder
139,A,12,B,263738.0999479937,2,2,no ladder
139,B,12,B,238302.22267304454,1,3,no ladder
139,A,13,B,269183.031384078,1,3,no ladder
139,B,13,B,244916.85647873528,1,3,no ladder
139,A,14,B,271143.46663865546,1,3,no ladder
139,B,14,B,245476.09470148056,1,4,no ladder
139,A,15,B,304449.2187095681,2,4,no ladder
139,B,15,B,251776.53235503717,1,4,no ladder
139,A,16,B,319330.70609524165,2,5,no ladder
139,B,16,B,280890.8727694921,2,5,no ladder
139,A,17,B,331831.5883256619,2,5,no ladder
139,B,17,B,311036.2741119965,1,6,no ladder
139,A,18,B,335120.35050212964,2,5,no ladder
139,B,18,B,312199.7954845838,1,6,no ladder
139,A,19,B,348247.3588215587,2,5,no ladder
139,B,19,B,306675.26764477324,1,6,no ladder
139,A,20,B,371353.6987578944,2,6,no ladder
139,B,20,B,338397.67018184357,1,6,no ladder
140,A,0,A,115808.00000000001,2,0,no ladder
140,B,0,A,103900.0,1,0,no ladder
140,A,1,A,162131.2,2,1,no ladder
140,B,1,A,145460.0,2,1,no ladder
140,A,2,A,169242.6222102753,3,1,no ladder
140,B,2,A,158882.4992378381,2,2,no ladder
140,A,3,A,182352.51891454036,3,1,no ladder
140,B,3,A,163308.171769966,2,2,no ladder
140,A,4,A,189459.5481332266,3,1,no ladder
140,B,4,A,167957.3769251178,2,2,no ladder
140,A,5,A,199428.35126603884,3,1,no ladder
140,B,5,A,164470.58663765946,2,2,no ladder
140,A,6,A,209616.88461905887,3,1,no ladder
140,B,6,A,175139.12639718904,2,2,no ladder
140,A,7,A,222487.5497941739,3,1,no ladder
140,B,7,A,182399.30300620166,1,3,no ladder
140,A,8,A,227542.46671869347,3,1,no ladder
140,B,8,A,195170.16076940025,1,3,no ladder
140,A,9,A,240482.62247718175,3,1,no ladder
140,B,9,A,207164.00395253202,1,3,no ladder
140,A,10,A,241363.6081929321,3,1,no ladder
140,B,10,A,209697.22078776007,1,3,no ladder
140,A,11,A,244491.696758965,2,2,no ladder
140,B,11,A,211974.06152536042,1,3,no ladder
140,A,12,A,250578.79764976163,2,2,no ladder
140,B,12,A,233655.19997373075,2,4,no ladder
140,A,13,A,266437.2315588108,3,3,no ladder
140,B,13,A,246022.92163212146,2,4,no ladder
140,A,14,A,270071.3809755199,3,3,no ladder
140,B,14,A,266363.6540430056,2,5,no ladder
140,A,15,A,275583.37555738614,2,4,no ladder
140,B,15,A,280157.42230963067,2,5,no ladder
140,A,16,A,288706.68186843547,2,4,no ladder
140,B,16,A,305060.43688984314,2,5,no ladder
140,A,17,A,287795.5053410365,2,4,no ladder
140,B,17,A,312586.5536075554,1,6,no ladder
140,A,18,A,307616.91562326887,1,5,no ladder
140,B,18,A,320857.3868743529,1,6,no ladder
140,A,19,A,314505.0384374512,1,5,no ladder
140,B,19,A,320809.0912722015,1,6,no ladder
140,A,20,A,328356.37224425894,1,5,no ladder
140,B,20,A,326440.22234794823,1,6,no ladder
141,A,0,B,185900.0,3,0,no ladder
141,B,0,B,210336.00000000003,4,0,no ladder
141,A,1,B,185087.46110481396,3,0,no ladder
141,B,1,B,213838.96277985495,4,0,no ladder
141,A,2,B,185617.1149719392,3,0,no ladder
141,B,2,B,237605.43557097594,2,1,no ladder
141,A,3,B,189979.456359198,3,0,no ladder
141,B,3,B,249862.4469714095,1,2,no ladder
141,A,4,B,203896.75090002405,2,1,no ladder
141,B,4,B,259175.18373818527,1,2,no ladder
141,A,5,B,226274.4128887791,2,1,no ladder
141,B,5,B,282942.17388368375,1,3,no ladder
141,A,6,B,234061.82998281793,2,1,no ladder
141,B,6,B,292428.01480993186,1,3,no ladder
141,A,7,B,246954.78692407493,2,2,no ladder
141,B,7,B,292872.9913389328,1,3,no ladder
141,A,8,B,258433.88694739036,2,2,no ladder
141,B,8,B,306832.8575245941,1,4,no ladder
141,A,9,B,280000.46226193686,2,2,no ladder
141,B,9,B,311061.33307001926,1,4,no ladder
141,A,10,B,297474.576323995,2,2,no ladder
141,B,10,B,332481.5718225999,1,5,no ladder
141,A,11,B,298931.9794982269,2,2,no ladder
141,B,11,B,319811.55370364676,1,5,no ladder
141,A,12,B,318090.7443370204,2,2,no ladder
141,B,12,B,326844.7132508888,1,5,no ladder
141,A,13,B,314017.34213094413,2,2,no ladder
141,B,13,B,337372.81993157754,1,5,no ladder
141,A,14,B,342999.0542256097,2,3,no ladder
141,B,14,B,349008.6033368961,2,6,no ladder
141,A,15,B,363482.11526994064,3,3,no ladder
141,B,15,B,358178.23623880354,2,6,no ladder
141,A,16,B,373405.1178110256,2,4,no ladder
141,B,16,B,356922.37093530805,2,6,no ladder
141,A,17,B,383215.73680168175,2,4,no ladder
141,B,17,B,367618.50904268073,2,6,no ladder
141,A,18,B,386731.5298252898,2,5,no ladder
141,B,18,B,378154.1256367528,2,6,no ladder
141,A,19,B,395506.75005008,2,5,no ladder
141,B,19,B,389349.1629743775,2,6,no ladder
141,A,20,B,421582.12282235984,2,5,no ladder
141,B,20,B,432330.40268704697,2,7,no ladder
142,A,0,A,98672.00000000001,1,0,no ladder
142,B,0,A,88100.0,0,0,no ladder
142,A,1,A,100536.33398737741,1,0,no ladder
142,B,1,A,87472.99963054601,0,0,no ladder
142,A,2,A,103453.29995195632,1,0,no ladder
142,B,2,A,122462.19948276441,2,1,no ladder
142,A,3,A,107737.05318165477,1,0,no ladder
142,B,3,A,116565.52524792346,2,1,no ladder
142,A,4,A,115744.77112682683,1,0,no ladder
142,B,4,A,124603.35783619933,1,2,no ladder
142,A,5,A,162042.67957755754,2,1,no ladder
142,B,5,A,130708.16378389984,2,3,no ladder
142,A,6,A,160863.34561890407,2,1,no ladder
142,B,6,A,130654.72324493164,2,3,no ladder
142,A,7,A,166757.82719206106,2,1,no ladder
142,B,7,A,131991.10372452566,2,3,no ladder
142,A,8,A,177030.38889061555,2,1,no ladder
142,B,8,A,147859.0950390057,2,4,no ladder
142,A,9,A,191370.81895167386,2,2,no ladder
142,B,9,A,150136.60938522263,2,4,no ladder
142,A,10,A,207847.0034043579,2,2,no ladder
142,B,10,A,159958.1623617247,2,5,no ladder
142,A,11,A,220474.51960811758,2,2,no ladder
142,B,11,A,162887.98626014453,2,5,no ladder
142,A,12,A,227267.47019349993,2,2,no ladder
142,B,12,A,165924.95655839037,2,5,no ladder
142,A,13,A,233300.97352160173,2,2,no ladder
142,B,13,A,179508.07065462915,2,5,no ladder
142,A,14,A,238255.24111862123,2,2,no ladder
142,B,14,A,201838.7637711512,1,6,no ladder
142,A,15,A,248668.29069373492,2,2,no ladder
142,B,15,A,224312.86121982665,1,6,no ladder
142,A,16,A,270947.98033489875,1,3,no ladder
142,B,16,A,237589.11619945627,2,7,no ladder
142,A,17,A,268769.0377781127,1,3,no ladder
142,B,17,A,252094.33111467797,2,7,no ladder
142,A,18,A,271960.2560179572,1,3,no ladder
142,B,18,A,251162.19664715134,2,7,no ladder
142,A,19,A,284636.91815103934,1,4,no ladder
142,B,19,A,274824.9842789124,2,7,no ladder
142,A,20,A,282690.2064970609,1,4,no ladder
142,B,20,A,275520.0888654693,2,8,no ladder
143,A,0,B,194700.0,3,0,no ladder
143,B,0,B,220864.00000000003,4,0,no ladder
143,A,1,B,209413.65596400257,1,1,no ladder
143,B,1,B,230350.7915805293,4,0,no ladder
143,A,2,B,204509.750936504,1,1,no ladder
143,B,2,B,236134.93412857654,4,0,no ladder
143,A,3,B,213095.09228546006,1,1,no ladder
143,B,3,B,247502.15166407567,4,0,no ladder
143,A,4,B,219058.40515693117,1,1,no ladder
143,B,4,B,272866.4826981844,4,0,no ladder
143,A,5,B,225370.38615437117,1,1,no ladder
143,B,5,B,286193.3147411614,4,0,no ladder
143,A,6,B,228788.10660080347,1,1,no ladder
143,B,6,B,292454.75163286674,4,0,no ladder
143,A,7,B,228766.6210711984,1,1,no ladder
143,B,7,B,293891.27103000734,2,1,no ladder
143,A,8,B,226163.4284770367,1,1,no ladder
143,B,8,B,300455.6543218928,1,2,no ladder
143,A,9,B,230052.82634173744,1,1,no ladder
143,B,9,B,328211.1447111358,1,3,no ladder
143,A,10,B,247617.70717777248,1,2,no ladder
143,B,10,B,318310.24931816966,1,3,no ladder
143,A,11,B,254820.32367527054,2,3,no ladder
143,B,11,B,325252.8191424531,2,4,no ladder
143,A,12,B,264866.72472009726,2,3,no ladder
143,B,12,B,348813.1784496479,1,5,no ladder
143,A,13,B,284064.179042291,2,3,no ladder
143,B,13,B,392436.08519200847,2,6,no ladder
143,A,14,B,286837.2766991067,2,3,no ladder
143,B,14,B,409005.35330003005,2,6,no ladder
143,A,15,B,292130.99794834794,2,3,no ladder
143,B,15,B,439615.9949226824,2,7,no ladder
143,A,16,B,311092.69708927145,1,4,no ladder
143,B,16,B,432606.89345864474,2,7,no ladder
143,A,17,B,325538.1647450261,1,4,no ladder
143,B,17,B,443397.22646126477,2,7,no ladder
143,A,18,B,339078.686273718,1,4,no ladder
143,B,18,B,457874.7160926529,2,7,no ladder
143,A,19,B,343911.2014872314,1,4,no ladder
143,B,19,B,481133.31938748434,2,8,no ladder
143,A,20,B,349013.3877179467,1,4,no ladder
143,B,20,B,496611.92218957224,2,8,no ladder
144,A,0,A,124656.00000000001,2,0,no ladder
144,B,0,A,111100.0,1,0,no ladder
144,A,1,A,130569.4280066842,2,0,no ladder
144,B,1,A,112284.25320994342,1,0,no ladder
144,A,2,A,154052.7464618805,2,1,no ladder
144,B,2,A,114249.05250934698,1,0,no ladder
144,A,3,A,150539.86839374184,2,1,no ladder
144,B,3,A,119864.04832859593,2,0,no ladder
144,A,4,A,150840.3363323969,2,1,no ladder
144,B,4,A,124037.74252661018,2,0,no ladder
144,A,5,A,148178.6266557112,2,1,no ladder
144,B,5,A,161500.75542171844,2,1,no ladder
144,A,6,A,158242.16197093605,2,1,no ladder
144,B,6,A,161670.50912253885,2,1,no ladder
144,A,7,A,172451.08129510185,2,1,no ladder
144,B,7,A,163252.38797979648,2,1,no ladder
144,A,8,A,179185.21996458998,2,1,no ladder
144,B,8,A,162711.9482940919,2,1,no ladder
144,A,9,A,180490.59040460482,2,1,no ladder
144,B,9,A,173616.76914001207,2,1,no ladder
144,A,10,A,188581.45018327446,2,1,no ladder
144,B,10,A,185528.4374344482,2,2,no ladder
144,A,11,A,189868.24417311192,2,1,no ladder
144,B,11,A,195463.87821372788,2,2,no ladder
144,A,12,A,202655.2656892126,1,2,no ladder
144,B,12,A,202870.53092237966,2,3,no ladder
144,A,13,A,219133.58405223957,2,3,no ladder
144,B,13,A,217003.90481759695,2,3,no ladder
144,A,14,A,222385.92967919566,2,4,no ladder
144,B,14,A,242565.2212736758,2,4,no ladder
144,A,15,A,238438.20307479767,1,5,no ladder
144,B,15,A,251397.77749896454,2,4,no ladder
144,A,16,A,255292.22955256706,2,6,no ladder
144,B,16,A,265581.0821402365,2,4,no ladder
144,A,17,A,264933.796317096,2,6,no ladder
144,B,17,A,280568.1745263664,2,4,no ladder
144,A,18,A,277443.25617665297,2,6,no ladder
144,B,18,A,280878.04755966284,2,4,no ladder
144,A,19,A,299377.0257378142,1,7,no ladder
144,B,19,A,289918.03476758255,2,4,no ladder
144,A,20,A,303104.36842086643,1,7,no ladder
144,B,20,A,302340.1179224069,2,4,no ladder
145,A,0,B,195900.0,3,0,no ladder
145,B,0,B,222544.00000000003,4,0,no ladder
145,A,1,B,206821.59628523962,3,0,no ladder
145,B,1,B,224108.22055508837,4,0,no ladder
145,A,2,B,213857.59347140323,1,1,no ladder
145,B,2,B,235044.35287116704,4,0,no ladder
145,A,3,B,214453.85326690035,1,1,no ladder
145,B,3,B,242206.1058643387,4,0,no ladder
145,A,4,B,236115.57343759493,1,2,no ladder
145,B,4,B,257121.12505216274,1,1,no ladder
145,A,5,B,248327.7024631331,1,2,no ladder
145,B,5,B,258561.75742629275,2,1,no ladder
145,A,6,B,252069.97007981926,1,2,no ladder
145,B,6,B,264376.5226873269,2,1,no ladder
145,A,7,B,265827.1752784125,2,3,no ladder
145,B,7,B,277621.0221766926,1,2,no ladder
145,A,8,B,284141.9315398513,1,4,no ladder
145,B,8,B,279914.6996661074,1,2,no ladder
145,A,9,B,289976.9665994982,1,4,no ladder
145,B,9,B,281917.5539188652,1,2,no ladder
145,A,10,B,305847.3125985227,1,4,no ladder
145,B,10,B,293900.9273179254,1,2,no ladder
145,A,11,B,333966.3425569989,1,5,no ladder
145,B,11,B,317347.74607913254,1,2,no ladder
145,A,12,B,332145.7484815882,1,5,no ladder
145,B,12,B,328547.7022781653,1,2,no ladder
145,A,13,B,336675.35924046306,1,5,no ladder
145,B,13,B,364122.3395992165,1,3,no ladder
145,A,14,B,339582.9032748895,2,5,no ladder
145,B,14,B,379678.92000660906,2,3,no ladder
145,A,15,B,347241.19007541763,2,5,no ladder
145,B,15,B,383017.3465248706,2,3,no ladder
145,A,16,B,357772.66323641175,3,6,no ladder
145,B,16,B,417646.9208944383,3,4,no ladder
145,A,17,B,385311.0984536331,2,7,no ladder
145,B,17,B,435577.88888274087,3,4,no ladder
145,A,18,B,376508.2992904528,2,7,no ladder
145,B,18,B,486711.625478055,3,4,no ladder
145,A,19,B,381927.3025870527,2,7,no ladder
145,B,19,B,493399.401189612,3,4,no ladder
145,A,20,B,395496.8196581859,2,7,no ladder
145,B,20,B,498100.97292291356,4,4,no ladder
146,A,0,A,225344.00000000003,3,0,no ladder
146,B,0,A,201600.0,2,0,no ladder
146,A,1,A,223627.84358344733,3,0,no ladder
146,B,1,A,212972.00618560106,2,0,no ladder
146,A,2,A,229741.06837646695,3,0,no ladder
146,B,2,A,220636.37236518227,2,0,no ladder
146,A,3,A,243696.7268736229,4,0,no ladder
146,B,3,A,231475.73186135766,2,0,no ladder
146,A,4,A,264359.5970844842,2,1,no ladder
146,B,4,A,240819.9252203507,2,0,no ladder
146,A,5,A,279134.104989584,1,2,no ladder
146,B,5,A,242277.6357825641,2,0,no ladder
146,A,6,A,292810.7625265581,1,2,no ladder
146,B,6,A,249851.12064201306,2,0,no ladder
146,A,7,A,296762.9386327959,1,2,no ladder
146,B,7,A,274196.2045814942,1,1,no ladder
146,A,8,A,298757.5527605121,1,2,no ladder
146,B,8,A,292506.64298812946,1,1,no ladder
146,A,9,A,297703.9898069524,1,2,no ladder
146,B,9,A,310599.29245101876,1,1,no ladder
146,A,10,A,307773.7311007727,1,2,no ladder
146,B,10,A,315578.7749415469,1,1,no ladder
146,A,11,A,319144.62526376604,1,2,no ladder
146,B,11,A,328172.70905279095,1,1,no ladder
146,A,12,A,338912.7300911588,1,2,no ladder
146,B,12,A,334693.6307662264,1,1,no ladder
146,A,13,A,348932.09478031675,1,2,no ladder
146,B,13,A,335944.0819265416,2,2,no ladder
146,A,14,A,358893.911173858,1,3,no ladder
146,B,14,A,354723.2541324789,2,2,no ladder
146,A,15,A,381144.4653946436,1,4,no ladder
146,B,15,A,357557.3363052897,2,2,no ladder
146,A,16,A,407070.67917846306,1,5,no ladder
146,B,16,A,373512.5972368362,2,2,no ladder
146,A,17,A,437908.9840227355,2,6,no ladder
146,B,17,A,402343.9165671816,2,2,no ladder
146,A,18,A,433761.5902274483,2,6,no ladder
146,B,18,A,432014.23595275276,2,3,no ladder
146,A,19,A,424646.00084162835,2,6,no ladder
146,B,19,A,473209.6005901226,2,3,no ladder
146,A,20,A,416970.8226051425,2,6,no ladder
146,B,20,A,514849.9003436581,3,3,no ladder
147,A,0,B,88300.0,0,0,no ladder
147,B,0,B,98112.00000000001,1,0,no ladder
147,A,1,B,123619.99999999999,1,1,no ladder
147,B,1,B,130551.9176664616,1,1,no ladder
147,A,2,B,129780.10239216613,1,1,no ladder
147,B,2,B,131272.01408085515,1,1,no ladder
147,A,3,B,132241.0829171539,1,1,no ladder
147,B,3,B,132297.23635980053,1,1,no ladder
147,A,4,B,138958.3159181768,1,1,no ladder
147,B,4,B,132068.50297609594,1,1,no ladder
147,A,5,B,141160.94322940934,1,1,no ladder
147,B,5,B,132610.39915494327,1,1,no ladder
147,A,6,B,158286.3034645247,2,2,no ladder
147,B,6,B,143160.16452787886,1,1,no ladder
147,A,7,B,165212.41875793767,1,3,no ladder
147,B,7,B,149640.08121462996,1,2,no ladder
147,A,8,B,178798.47543326183,2,3,no ladder
147,B,8,B,158913.33444337157,1,3,no ladder
147,A,9,B,177654.7189218392,2,3,no ladder
147,B,9,B,161748.23728864256,1,3,no ladder
147,A,10,B,181556.56307990645,2,3,no ladder
147,B,10,B,166900.93782713634,1,3,no ladder
147,A,11,B,185267.40002843738,2,4,no ladder
147,B,11,B,182175.86274967078,1,4,no ladder
147,A,12,B,197592.64341737694,2,5,no ladder
147,B,12,B,192626.43307259557,1,4,no ladder
147,A,13,B,203009.63755459306,2,5,no ladder
147,B,13,B,200027.52384358214,1,4,no ladder
147,A,14,B,203809.4255176392,2,5,no ladder
147,B,14,B,213744.63933682852,2,5,no ladder
147,A,15,B,216359.58363233524,2,5,no ladder
147,B,15,B,202611.71756750287,2,5,no ladder
147,A,16,B,213973.53228124365,2,5,no ladder
147,B,16,B,219737.70361182414,2,5,no ladder
147,A,17,B,218187.36411466633,1,6,no ladder
147,B,17,B,225129.78525329896,2,5,no ladder
147,A,18,B,229367.13401678795,1,6,no ladder
147,B,18,B,223216.52424936462,2,5,no ladder
147,A,19,B,225497.67060309145,2,6,no ladder
147,B,19,B,225936.7151170512,2,5,no ladder
147,A,20,B,229642.53245133313,2,6,no ladder
147,B,20,B,237627.40354582254,2,6,no ladder
148,A,0,A,201712.00000000003,3,0,no ladder
148,B,0,A,181400.0,2,0,no ladder
148,A,1,A,207048.985583256,3,0,no ladder
148,B,1,A,184057.68833727576,2,0,no ladder
148,A,2,A,213678.95861571524,3,0,no ladder
148,B,2,A,199909.84167380666,2,0,no ladder
148,A,3,A,216124.10810926592,3,0,no ladder
148,B,3,A,213506.92593531188,2,1,no ladder
148,A,4,A,228313.999051212,3,0,no ladder
148,B,4,A,207765.4610169009,2,1,no ladder
148,A,5,A,245824.58544136173,3,0,no ladder
148,B,5,A,215809.78095008875,2,1,no ladder
148,A,6,A,265783.252575581,1,1,no ladder
148,B,6,A,217796.78587690205,2,1,no ladder
148,A,7,A,273968.54035390867,2,2,no ladder
148,B,7,A,219507.07654724445,2,1,no ladder
148,A,8,A,284054.48609714024,2,2,no ladder
148,B,8,A,224937.42696079306,2,1,no ladder
148,A,9,A,288143.9389599653,2,2,no ladder
148,B,9,A,243804.7651312376,2,2,no ladder
148,A,10,A,296334.3583750264,1,3,no ladder
148,B,10,A,248096.46311907677,2,2,no ladder
